,EIIE,OLMAR,PAMR,RMR,UBAH,UCRP,BTC-hold
2023-01-26,1.75556e-06,3.21505e-55,1.92453e-72,8.11852e-55,1.93715,0.603887,3.19735
2023-01-27,1.77733e-06,2.99442e-55,1.68742e-72,7.57565e-55,1.96319,0.612201,3.20632
2023-01-28,1.76198e-06,2.66825e-55,1.43889e-72,6.78012e-55,1.94247,0.606293,3.19915
2023-01-29,1.82317e-06,2.51024e-55,1.28707e-72,6.42866e-55,2.02545,0.629942,3.29916
2023-01-30,1.74051e-06,2.10162e-55,1.07556e-72,5.34546e-55,1.91664,0.598048,3.17186
2023-01-31,1.78061e-06,1.95792e-55,9.73211e-73,4.89433e-55,1.96281,0.613529,3.2134
2023-02-01,1.84586e-06,1.79303e-55,8.80352e-73,4.49644e-55,2.04145,0.638343,3.29782
2023-02-02,1.8135e-06,1.60747e-55,7.67143e-73,4.00628e-55,2.00212,0.626117,3.26395
2023-02-03,1.84119e-06,1.44607e-55,6.63269e-73,3.6671e-55,2.03624,0.636657,3.25603
2023-02-04,1.83392e-06,1.25301e-55,5.59509e-73,3.23394e-55,2.02769,0.633972,3.24143
2023-02-05,1.78302e-06,1.05895e-55,4.64832e-73,2.73672e-55,1.9661,0.61462,3.18669
2023-02-06,1.75169e-06,9.45595e-56,4.0467e-73,2.45513e-55,1.92883,0.602765,3.16301
2023-02-07,1.82424e-06,9.07851e-56,3.88386e-73,2.39106e-55,2.01707,0.630375,3.22943
2023-02-08,1.78825e-06,8.07736e-56,3.21858e-73,2.11222e-55,1.97553,0.616681,3.19087
2023-02-09,1.65213e-06,6.35213e-56,2.39021e-73,1.67943e-55,1.81429,0.565341,3.02876
2023-02-10,1.64881e-06,5.76779e-56,2.16206e-73,1.53714e-55,1.81004,0.564115,3.00497
2023-02-11,1.67392e-06,5.23668e-56,1.95747e-73,1.42388e-55,1.83982,0.573603,3.03796
2023-02-12,1.65388e-06,4.56111e-56,1.64115e-73,1.23496e-55,1.81676,0.56601,3.02698
2023-02-13,1.63041e-06,3.92069e-56,1.39875e-73,1.08591e-55,1.78593,0.557113,3.02565
2023-02-14,1.68898e-06,3.85809e-56,1.25205e-73,1.06697e-55,1.85681,0.57925,3.08482
2023-02-15,1.80822e-06,3.51945e-56,1.11421e-73,9.9323e-56,2.00035,0.62462,3.38
2023-02-16,1.73967e-06,2.99836e-56,9.08652e-74,8.43432e-56,1.92096,0.598399,3.26796
2023-02-17,1.80022e-06,2.76969e-56,8.12582e-74,7.6356e-56,1.99904,0.621273,3.41417
2023-02-18,1.79674e-06,2.48762e-56,6.99562e-74,6.88642e-56,1.99358,0.619952,3.42279
2023-02-19,1.78315e-06,2.25778e-56,5.88193e-74,6.23827e-56,1.97793,0.614783,3.37274
2023-02-20,1.81038e-06,2.05218e-56,5.20173e-74,5.57462e-56,2.01008,0.625051,3.452
2023-02-21,1.75589e-06,1.8186e-56,4.34954e-74,4.95043e-56,1.9429,0.604331,3.3978
2023-02-22,1.75473e-06,1.60632e-56,3.73623e-74,4.4369e-56,1.94068,0.603855,3.36029
2023-02-23,1.72972e-06,1.42427e-56,3.21984e-74,3.94763e-56,1.91083,0.594403,3.32666
2023-02-24,1.66922e-06,1.18654e-56,2.64447e-74,3.39182e-56,1.83742,0.571434,3.22176
2023-02-25,1.65285e-06,1.02698e-56,2.22551e-74,2.91692e-56,1.81912,0.565177,3.21784
2023-02-26,1.68655e-06,9.4777e-57,1.97188e-74,2.70899e-56,1.86043,0.577913,3.27311
2023-02-27,1.66571e-06,8.25459e-57,1.67569e-74,2.36903e-56,1.83467,0.570025,3.26439
2023-02-28,1.63649e-06,7.57711e-57,1.44461e-74,2.16336e-56,1.80024,0.559,3.21568
2023-03-01,1.69776e-06,6.87139e-57,1.32564e-74,1.96077e-56,1.87324,0.581532,3.28341
2023-03-02,1.66426e-06,6.04428e-57,1.12053e-74,1.69187e-56,1.83302,0.569207,3.26067
2023-03-03,1.59582e-06,4.97091e-57,9.05989e-75,1.38106e-56,1.75156,0.543941,3.10629
2023-03-04,1.55597e-06,4.09119e-57,7.2807e-75,1.14122e-56,1.7049,0.529264,3.10521
2023-03-05,1.55612e-06,3.75824e-57,6.33932e-75,1.04079e-56,1.70478,0.529322,3.11684
2023-03-06,1.56681e-06,3.37234e-57,5.55353e-75,9.38584e-57,1.71703,0.533152,3.11403
