,EW-5 (20% each),IVW-5 (causal 90d),SharpeTilt-5 (causal),MinVar-5 (causal 120d),EW-3fam (B3/M10/CT),EW-3fam (A2/M10/CT),IVW-3fam (B3/M10/CT),[OVERFIT] full-sample maxSharpe
2025-07-04,-0.007158101112625737,-0.005603822993429791,-0.0028622568744521622,-0.003567539997007989,-0.005001913855806083,-0.007756294216232229,-0.004541669471371708,0.0006155304223702858
2025-07-05,-0.0002002994405037069,-0.0007720929919160937,-0.0019439327669218886,0.00010333530138517112,-0.0016960464325144415,-0.0011524164507380602,-0.001395558950977366,-0.0022322962752771677
2025-07-06,0.0031383695721446236,0.0018507921328117152,0.002133028547902008,0.0012101514595821842,0.0005996020489960519,0.0024462526500020274,0.0007218870344495037,0.0012565145312341906
2025-07-07,-0.009241617519200166,-0.007169813060116933,-0.009259480476022906,-0.0045987455205504105,-0.005652271652199807,-0.0089951912082088,-0.005515500429376443,-0.007671044465484409
2025-07-08,0.0011784896844312237,-0.0007115871050765027,-0.003158895752594501,0.0011562962996533163,-0.003475245788534615,-0.0014530522704138244,-0.002675129409243402,-0.004052659142216864
2025-07-09,0.03153895519286536,0.020001089089401985,0.02171461667940055,0.014076709294543828,0.008752212938546219,0.027259373782725322,0.009779999201041225,0.013567199421947711
2025-07-10,0.08807358852664499,0.0650698810697274,0.08483345619259046,0.03352794819811477,0.049274036441577955,0.08952737831013215,0.04670980409901959,0.0635641565534269
2025-07-11,0.021935476628691993,0.015160844222127226,0.017611970618912714,0.006259638259568353,0.010142886223407517,0.024041309233116828,0.009383483451491828,0.01035703786938709
2025-07-12,-0.0019066915749305741,0.005069043700793786,0.016848762032380466,-0.001028785284164081,0.01515434877164444,0.006297458790203751,0.012595938319626502,0.02298631210982519
2025-07-13,0.019905537579392042,0.0118840980444721,0.013905606998291676,0.004020647851862933,0.005129653615497158,0.01806472610679052,0.004905245202759873,0.0062654787493116966
2025-07-14,0.025546451374889173,0.013699906891634523,0.013545423456766952,0.0053534323356816465,0.002456753155642886,0.021050560784706563,0.0028647111841960025,0.002503233735415965
2025-07-15,0.008969489472351117,0.004620769378676538,0.005038586531403034,0.0018727147229011109,0.0001755569397919545,0.00700624170752188,0.0004788986761927462,0.0014052190289193785
2025-07-16,0.02911108610549025,0.016567207539263967,0.018075876215514562,0.006893011466345956,0.004361562850671631,0.02430912185830122,0.004773721376222575,0.006592465935932351
2025-07-17,0.04681767572814401,0.02729050146795001,0.03225999311911115,0.010101356803694825,0.008268234018731977,0.04028863637890616,0.008627515578653615,0.014488695439809197
2025-07-18,0.011903788446092252,0.004034238856698027,0.0056064078604610755,7.024656899115885e-05,-0.005287684175832296,0.007433824821092193,-0.004230156093887043,-1.626684174984307e-05
2025-07-19,0.008807582173427987,0.00622627650348817,0.008082226680296357,0.002578619554832841,0.003973744757584414,0.008581628794670119,0.0037574379407709175,0.00562266370288197
2025-07-20,0.05080642050448097,0.03213626213668393,0.03441307090118844,0.01790753213148569,0.011774504225282352,0.04334303412391422,0.01285953164783747,0.017042477218182306
2025-07-21,0.032635231541585805,0.02402346890672123,0.023466311792053707,0.01255867072837128,0.016565459822601745,0.03230562891246015,0.01556331571786465,0.011182230803962395
2025-07-22,0.018108567813488966,0.009180500839041523,0.009430549425105647,0.0049689498018948425,-0.0022816979375766505,0.012972184423760988,-0.000940235128376036,0.0019391717408387705
2025-07-23,-0.08708511834692749,-0.058381810510071123,-0.05444766179871628,-0.03435364389931554,-0.026009462144509603,-0.07740532184004398,-0.026964731845757487,-0.02015333840729256
2025-07-24,0.0033117188901312547,0.002869846506320763,0.008554683401658391,-0.00037875362497967257,0.0029313848597528475,0.004024740413211151,0.00259219069811355,0.010007149872817193
2025-07-25,0.002783877726190725,0.003850431256679895,0.0027635804166916416,0.001869210838039414,0.006384404355909283,0.0050727359262047,0.005415057859538771,0.0014149031957475199
2025-07-26,0.006084834050071568,0.006660637752444716,0.01009048677905239,0.0017779434572576767,0.009277635040110343,0.008165244318445258,0.007970834616950227,0.009463310999864812
2025-07-27,0.022997089179476828,0.01202926075334095,0.010138469804543167,0.005260906116556224,-0.00043240696218157306,0.019081752667256403,0.00043340558221687165,-0.0007870776669787428
2025-07-28,-0.027001520650416916,-0.018820904037563903,-0.01878112820487923,-0.010645083741686046,-0.01056105505864265,-0.02489053109592678,-0.01044341803715142,-0.009323537084874843
2025-07-29,-0.006470628243951432,-0.005085363318758582,-0.007005369842633824,-0.0015698798517885233,-0.004397599282015876,-0.007114109549201055,-0.0039195651197767994,-0.005378750323833007
2025-07-30,-0.005687493807657269,-0.004506081537586095,-0.005752218366609134,-0.0014093385677380775,-0.004021860607566671,-0.006368631343109479,-0.003548109712543341,-0.004039498350249998
2025-07-31,-0.007743806490434657,-0.006176023489017448,-0.00821159667279994,-0.0029643102039308184,-0.005097554050208808,-0.008050771642880275,-0.00476181471012496,-0.006726803717226763
2025-08-01,-0.006243642966377628,-0.002310102973310487,-0.008762612206216108,-0.002841022966648846,0.001164186823329268,-0.003581212373937566,0.0008653673933702692,-0.0037724858970644205
2025-08-02,0.002393478329964531,0.0030234905639673518,0.0011924652831176831,0.0002374806319523597,0.003959614112465583,0.0039835308637499005,0.003650013663498219,0.00026567662234278224
2025-08-03,-0.004104756414365166,-0.005005453942277451,-0.0026012929885037023,-0.0003905278643754111,-0.006780047606202091,-0.006812174992311992,-0.006038904359597646,-0.00193543528670397
2025-08-04,-0.0037718043079557405,-0.004439994770350032,-0.0028886789731074488,-0.00031909279305501384,-0.0062468737390689,-0.006276677700344525,-0.005362267246282624,-0.0031073287489679184
2025-08-05,0.0060019017476363856,0.007171591127996511,0.004281047358663775,0.000529786993455951,0.009965125644408353,0.010012969763031003,0.008669299922196944,0.004114047357745807
2025-08-06,-0.0023561288137136614,-0.002891124353088096,-0.001440489186066093,-0.00022773269443285954,-0.0038965957414639073,-0.00391511843667553,-0.003489714863785692,-0.0009727324828336932
2025-08-07,0.004344746818687118,0.00355875757041994,0.008100326394828524,2.1710427510970384e-06,0.007196509608894423,0.007230853096034554,0.004298157958842216,0.01625008155174397
2025-08-08,0.007963798326426541,0.006715157146153389,0.008716286857181817,0.0018362737460885842,0.0075960099654039,0.009888918314130541,0.006340081484584955,0.0077168601595255185
2025-08-09,0.01570490481715416,0.01227705845349143,0.01709177698602491,0.005587072512769809,0.011411545513320994,0.016965054551284147,0.010201708762791374,0.011637740584897516
2025-08-10,0.006341051012853184,0.006164553466895824,0.009443695404894425,3.2966247385031194e-06,0.011096918058324485,0.010844852329960169,0.007640996863187961,0.017997872630910537
2025-08-11,-0.015587978367021336,-0.015143243273804664,-0.014710162184326435,-0.002921975759573398,-0.018518049361455416,-0.02138476048754512,-0.015986365326800648,-0.012775986319205701
2025-08-12,0.01701131921929068,0.012322466433237826,0.014930318788838088,0.008533833906521002,0.005497983516313037,0.014104998039625852,0.0076751238611201715,-0.003524048606363736
2025-08-13,0.016521225181143524,0.013075911927992963,0.014448085752754448,0.006221064842980977,0.0091205677502393,0.01635598006107958,0.009984340802296963,-0.0002644661496551431
2025-08-14,-0.04678536579631239,-0.03449691469929913,-0.04792413975650275,-0.020293710747171508,-0.023807819865920926,-0.0441806259845139,-0.0245171646949972,-0.016477113375586445
2025-08-15,-0.017757086289329968,-0.011692909420139688,-0.019355567134524666,-0.00556916128558703,-0.007169430116369787,-0.01651142721636108,-0.007079800480775559,-0.0066954342982540474
2025-08-16,0.002708136178705801,0.001575022583842049,0.004007115602965108,0.0008998935582646028,0.0014238019385169776,0.0026427852342067663,0.0009399692455722753,0.004149283903000174
2025-08-17,0.0018416403302728718,0.00021848091132572464,0.0030009134624937018,0.0014913798178471647,-0.001496975004139359,0.00020439126736004185,-0.0011692153999324805,0.0011041569568383022
2025-08-18,-0.006521183547085153,-0.005230533912799544,-0.006348305782511587,-0.00289821749782464,-0.004242284886575013,-0.0066200962306230725,-0.004244659198411565,-0.00249455980682312
2025-08-19,-0.0003906167832639952,0.0024157614936645613,-0.0031793118645518613,-0.0015718750992653517,0.005412094666216714,0.003108047353025234,0.004825430643103163,-0.001677823034645895
2025-08-20,0.00387068475501859,-0.000802147320890638,0.007711222662178452,0.0034562946036625045,-0.0055311232895288226,-0.0009701769116250746,-0.004720035831160817,0.00340634014197535
2025-08-21,-0.001361506548996025,0.0018998290422797218,-0.004100151189741811,-0.0021330172773648156,0.005585005533837624,0.0025760270433518037,0.004770164421907077,-0.0011808502383169116
2025-08-22,0.004675571243749354,-0.0018573859780803444,0.009083753971175315,0.0008420974297627579,-0.008012369830261662,-0.0006778755613701168,-0.007198078512356331,0.0011024368384283598
2025-08-23,-0.006000370184398867,-0.004167648012438209,-0.006187164993574753,-0.002799931207600237,-0.002357030086725775,-0.00524409886248479,-0.002631829524704511,-0.0015758177702681697
2025-08-24,-0.0060389385347183215,-0.004608949051347984,-0.007862257446332177,-0.0015733931749077436,-0.005466676543203786,-0.007266935076142346,-0.0041345968534290106,-0.00885862349867959
2025-08-25,-0.028295370114084853,-0.017183152643744235,-0.03130262181645999,-0.015428558336121685,-0.005269346580837052,-0.02086178549893949,-0.007608660849549556,-0.007207306615658882
2025-08-26,-0.0037629884437535626,-0.0037993013671548713,-0.003432168350260812,-0.0005604061798044617,-0.00485526449059589,-0.0054864694480583525,-0.0041537708815456535,-0.0031592049261700912
2025-08-27,-0.0005430646574152936,-0.0009052558598551676,0.0013367901709377082,-0.00046403169700579727,3.9468602454150215e-05,-0.0003153752035478204,-0.0007898854095348938,0.004917907400326317
2025-08-28,0.0001698558259249991,-0.00041880641791350917,0.000369728026555215,0.0006432213199114162,-0.001462542301588432,-0.0008635473555046528,-0.0010515804957554405,-0.0009528447408727809
2025-08-29,-0.00202079055305167,-0.000992813262470154,-0.0028671521978883433,-0.0009992397152111905,-0.0003342438124363684,-0.0014776357745604424,-0.0002576284062164468,-0.002045127401962789
2025-08-30,-0.0028404819515639684,-0.0018708299048366896,-0.0030035127263765456,-0.002153232361015664,-0.0005948742368799406,-0.0019007355615062666,-0.000970027504487072,-0.0006112022924922473
2025-08-31,-8.364032660413102e-05,-2.003532686448661e-06,-0.0009618695472120035,0.0006674951769776357,-0.0009102145740015592,-0.0007649887191614422,-0.0002493359635861214,-0.002990201889944623
2025-09-01,-0.002120968801725987,-0.0015052392037728391,-0.0032716357636718547,-0.0012146466484236659,-0.0013240557817901417,-0.002003432341550981,-0.0010876022497753456,-0.0033190443984020767
2025-09-02,-0.0009704311324333326,-0.0014167146777594912,0.0007874056755644847,0.0010225180407549398,-0.003288376860842093,-0.0028914288119221447,-0.002320980262065369,0.0019329236718907618
2025-09-03,6.9181695546551465e-06,-0.00019306042918396546,0.0002812118726170486,0.0003045704905697837,-0.0007999353889496433,-0.0005173213686822451,-0.0005180476408860051,0.0002471660442593086
2025-09-04,0.0002702426998407507,0.0009343318254609953,-0.0008207256596262163,-0.001487918446098425,0.0035052529900360136,0.002569360236906011,0.002205452938679438,-0.0009449640366775515
2025-09-05,-0.0004834973898915814,-0.0008458225217256833,-0.0004506800814671987,0.0005390968117530493,-0.002585072056426143,-0.001921074337577368,-0.001655960968887199,-0.0009254503038708915
2025-09-06,0.0039478188300445345,0.0029345071204893826,0.005108197418917757,0.0007953401803842836,0.003651726652831826,0.004872868268863939,0.0025980935760326336,0.00433745393952274
2025-09-07,0.00025982641956728505,-0.0006665020034449504,-0.0005785335915737092,0.0019382381424896747,-0.004810407915346449,-0.0029092703519586977,-0.002634553857661987,-0.002764139816409619
2025-09-08,-0.0011584639553335724,-0.0010684663553668476,-0.0016182247730979955,0.001641393837602627,-0.003473230284104181,-0.0022803354933958763,-0.0018509112749413017,-0.0016266756742392909
2025-09-09,-0.000843453360223077,-0.0004686962983218735,-0.0029437615238428584,0.0017933909835706836,-0.0029057908250637544,-0.001092231752608266,-0.0010988383331096484,-0.004062546664786784
2025-09-10,0.00922607904500419,0.006075012242352628,0.011626076305511168,0.002449879694606128,0.005176025632741876,0.008360304764673742,0.00394466259307671,0.008208593890344184
2025-09-11,0.01184619828965137,0.00764111723974731,0.013055931363598307,0.004438435860174856,0.003970344671088799,0.009453091513868483,0.003931445870886826,0.006737154855554502
2025-09-12,0.029531808468361974,0.019461258657448983,0.032069950375179415,0.012466235871877401,0.009723684205330124,0.025409240829103893,0.010194512217434068,0.01681337625274863
2025-09-13,0.015888451060219067,0.010546731992161166,0.01839113741779929,0.005614600836825831,0.006899500943317034,0.014893664290759468,0.00609463429574284,0.011412607804160303
2025-09-14,-0.027116505429068544,-0.017429594564882585,-0.02637747309529781,-0.012791643521932319,-0.004158542172701752,-0.0206733272907244,-0.0070044531193116915,-0.008640954910918222
2025-09-15,-0.02441017195393487,-0.015157684468781277,-0.024605657189171248,-0.009540817622171276,-0.004312442824763589,-0.019418814286243834,-0.0059332414643980995,-0.008642858802057602
2025-09-16,0.014113041758774094,0.009356125777428474,0.01590580945908197,0.005552396154287091,0.005580766022424259,0.012694284498454216,0.005285850195284196,0.00932456556575819
2025-09-17,0.012029930551681998,0.007484896566696576,0.010992243258122883,0.005865708168329149,0.0006859766360032913,0.008430320842065561,0.002467581624807223,0.002169763294700405
2025-09-18,0.0018247545046927638,0.0012965274898578524,0.002945259015397158,6.427426197836099e-05,0.0020377270517900714,0.002513219061498501,0.001240072738863024,0.003078326916948175
2025-09-19,-0.022201951792411134,-0.014164126575163678,-0.022190124165360287,-0.009787570478265934,-0.004233415520998476,-0.017432068511360078,-0.005971237360505863,-0.008223403253111461
2025-09-20,0.009000475949781681,0.0057340314471240545,0.008862964320570646,0.004142937270659981,0.0015635338211341773,0.006895660001374348,0.002387008734321751,0.003104591943291095
2025-09-21,-0.0008974108381795616,-0.0003605971410355927,0.00038644418815119325,-0.0010901659188831737,0.0018277218954233356,0.000522025377695754,0.0007115215722603579,0.0025037234460628657
2025-09-22,0.011724335563093557,0.012399328599050102,0.035450581278187406,-0.005027494936928657,0.04060199650956024,0.0316318853590036,0.022566796747944696,0.058566537718355745
2025-09-23,-0.0016264082156608566,-0.001235012985214649,-0.0031747490982215235,0.0003341880977171507,-0.002670954394037178,-0.002778485321919641,-0.0015147009045883958,-0.003886085680986104
2025-09-24,0.0016640635193397233,0.0013768360457125208,0.0031375907448927937,6.755973065338275e-05,0.002735655654558982,0.002712536289847095,0.0016891150145254205,0.003965648881925688
2025-09-25,0.0002769707028304096,-0.00015162108972639242,0.0009082698389226367,-0.0013596031026269185,0.0004548424588989254,0.0008976966006125993,-0.00018595214621637622,0.0007234358658024235
2025-09-26,-0.00046027465238736385,-0.00037974852219964074,-0.0008673983652375829,-1.387328442371584e-05,-0.0007557305937509429,-0.0007506141259836623,-0.00046574970271749634,-0.00109411321662133
2025-09-27,-0.002007411713873668,-0.0016464160006606928,-0.0037943623322830413,-2.5675425665422266e-05,-0.003296968457124713,-0.003285953755758903,-0.0020194515475058157,-0.004776467516836952
2025-09-28,0.003357764041823934,0.002752936745096097,0.006358151047301106,4.286174409856852e-05,0.0055219192167446935,0.005503410453296865,0.00337794362211068,0.008011747027456521
2025-09-29,-0.003876480675293142,-0.003180134988240878,-0.007318490904821273,-4.964716908839207e-05,-0.006361239860296704,-0.006340034503715876,-0.0038996992217582077,-0.009206719242469494
2025-09-30,-0.00025903719172128543,-0.00021235699197757777,-0.0004907375601145241,-3.3048651690753856e-06,-0.0004261386655107481,-0.00042470905755220205,-0.0002605947935809375,-0.0006185282516266196
2025-10-01,0.0007595823271617785,0.0006635180589591923,0.0017165888323457743,0.00012045415243888691,0.0012659705452696308,0.0012258191611233351,0.0008082170210089773,0.001892933110282502
2025-10-02,0.010358892851019817,0.008156588935101338,0.01878444643735341,0.0024219593324534827,0.012543858362180747,0.015198871608546483,0.008398596777702709,0.01920192444141072
2025-10-03,0.017583702090938614,0.011500675678740285,0.014249523899687476,0.009845728419799915,0.004651002279215428,0.013697196724611109,0.005927220007983341,0.008279079366103267
2025-10-04,-0.005353734962745235,-0.0034509441285022705,-0.003972137412119904,-0.003091056963146044,-0.0010447105140781751,-0.0039713840960018025,-0.0016098778084233764,-0.0019913896798249456
2025-10-05,-0.0038746587081675476,-0.004045536292076558,-0.014750965333215375,0.001960855310944476,-0.012135597384770934,-0.009869686450678703,-0.006796145331879453,-0.017701327368900042
2025-10-06,0.007826071560197535,0.004882363634687799,0.0024840095933735995,0.006476840606195022,-0.0013863662324192822,0.0037311510506665125,0.0012097632964800232,-0.001300332673486245
2025-10-07,-0.0034868513986560327,-0.0025958324382924503,-0.005359691047168672,-0.0010342229356240518,-0.0033042628382660344,-0.004213143311349992,-0.002331437497775139,-0.005081169118954681
2025-10-08,0.008538116708078912,0.006005821445224422,0.010599090737218838,0.0033550351291071756,0.005630185056994719,0.008840246410499887,0.0044779125193872395,0.008924724348895713
2025-10-09,-0.0032422079646549414,0.000643235402260404,0.018378261401140156,-0.008940168548424277,0.019440137391821516,0.009747953681054666,0.008933045670207454,0.027574100342682595
2025-10-10,0.0011916890574698428,0.002528010352302831,0.0002672552559620817,0.006536032387692847,0.001473349171378257,0.004475829345635657,0.002947244868372633,0.0026299889171287143
2025-10-11,0.017367028410102573,0.006098145507400869,0.001548025116006872,0.0036125153338075755,-0.01139187847467992,0.009923658358556043,-0.0058307995342674794,-0.013668292722348747
2025-10-12,-0.03725770595464729,-0.023286136412292074,-0.029850021290940262,-0.0175221888256325,-0.008023766467615708,-0.028594150512165097,-0.010432900550885308,-0.01507490636856071
2025-10-13,-0.005897149745932408,-0.003988725252395424,-0.003928971674197423,-0.004313802092270169,-0.00099417967171891,-0.004061440227433022,-0.0019635946817149184,-0.0019481859872237403
2025-10-14,-0.010746418839982827,-0.006730362158319628,-0.006017567018092351,-0.007143721872658548,-0.0003252495376773644,-0.006906795099531533,-0.0024414449231212757,-0.0014778870203328433
2025-10-15,8.877423777436533e-05,7.365243173873453e-05,0.00020336194995562007,0.0,0.0001459872002483217,0.00014563384670178385,8.925112029281351e-05,0.0002182565896308109
2025-10-16,-0.0003100928468741996,-0.00038479882223100285,-0.0003372223280818898,-0.000646328384593664,-0.00034392934428219453,-0.0002967716270523298,-0.00041224017321384097,-0.000507208580080556
2025-10-17,-0.0026833585172361205,-0.0011549066637570426,-0.0011347376272478633,-0.00048380716957996395,0.0007351457132552425,-0.000781754756009703,0.00029835367541526946,0.0008720794771966251
2025-10-18,-0.006587911172586703,-0.004751326299794987,-0.005191123647119287,-0.0051887109627318795,-0.002075852576464168,-0.006066791093669958,-0.0028895168375082294,-0.0037008377506465473
2025-10-19,-0.006030202965359335,-0.00463901270403184,-0.0074255051974506095,-0.0034725678146591,-0.004474802154167824,-0.003349023127751687,-0.0038209927551425323,-0.006530505431323615
2025-10-20,0.0022831447721373987,0.0015985726639910144,0.0056046961636739105,-0.0011109386731692483,0.0037189290001092565,0.004090581406000922,0.0019291422722816744,0.005634868428890385
2025-10-21,-0.0015066451978128913,-0.0020707315356722103,0.0011113608830849114,0.0,-0.0024506074002472794,-0.0024544176034623838,-0.002498114620835736,0.0028069363604822178
2025-10-22,0.0005146461156340862,0.0002779659587703673,-0.00027386790870289625,-0.0011432952443840572,0.00037647675675642683,0.0009903706630141026,0.00018347674288305465,-0.001344653339021647
2025-10-23,0.0005184070402155606,8.393067141356018e-05,0.005266380613639269,-0.0009485501254100637,0.002287140177824638,0.0018512938929764913,0.0005767801723053857,0.006783477319474079
2025-10-24,-0.0010613467846805355,-0.0009542236632121842,0.004240057546523361,-0.002655056629290997,0.0023575050353761744,0.0011088496558784868,0.00019632427294239527,0.006065840384979326
2025-10-25,-0.0022792235556370276,-0.001811262079216778,-0.0016134728193061697,-0.001696477092869908,-0.0011089366399277983,-0.0019022906843630242,-0.00132820842386102,-0.0009869273181347304
2025-10-26,-0.0020931402191733477,-0.0007706546607628406,0.007575012190660795,-0.004902954784494984,0.006845924680492355,0.004388178925021943,0.0024649567220545758,0.011248306610114544
2025-10-27,0.0011293904387440464,0.0009494438145530733,0.0026404395787504266,-3.968416289379384e-05,0.001925572900164146,0.0019496531323225923,0.0011782818424157045,0.0028393915678312097
2025-10-28,0.0004544122776656287,0.0003753191786044427,0.001011584815091839,0.0,0.0007281238919106544,0.0007323885131565497,0.00045049412393685217,0.00107198514586411
2025-10-29,0.0005508684676163392,0.00045502258065919485,0.0012256271091168464,0.0,0.0008824382753209428,0.0008876029332918521,0.0005461207626279048,0.0012987292449437291
2025-10-30,-0.0050436807954498284,-0.0028278209517619006,-0.005628763480713526,-0.0002794139680547536,-0.002167208964821499,-0.005180185465150307,-0.0014273383818913135,-0.0036270858136715858
2025-10-31,-0.010716561275390479,-0.006098262371544621,-0.007275326525957729,-0.004473690518768003,-0.0008871442661632467,-0.009244252389717716,-0.0019217552907787397,-0.0025262665169299395
2025-11-01,-0.011941462795788583,-0.009764396894544038,-0.009725757982546115,-0.010558379259345774,-0.005530431962162592,-0.008065351533531273,-0.006839313503877367,-0.008675885878949192
2025-11-02,-0.008358860033270842,-0.0050450418002302815,0.003581399785879593,-0.004173581621153,0.006399750346292515,-0.001973255069909237,0.0012594027548386785,0.008370905912562196
2025-11-03,0.04452682196215709,0.03352504111561409,0.03650979850686012,0.03133255438843974,0.018290727727728332,0.03050005642219622,0.021098803536380106,0.02925327485783462
2025-11-04,0.04178017960978078,0.031519563335904416,0.026775355733615364,0.030431116010042558,0.010861829650110979,0.030593771511688017,0.017402538352924983,0.019075164863603274
2025-11-05,-0.02589530024816993,-0.021705512814998322,0.0025355034882041947,-0.0282762399105706,0.007622538363383421,-0.010603510303706265,-0.008154612141610998,0.008516096099007048
2025-11-06,0.03261202923992412,0.019620317826320104,0.03358071370340841,0.00682305999208066,0.01459345965988767,0.028882901240247873,0.009561461652646598,0.023602547709942964
2025-11-07,-0.013394316445601106,-0.009767145838146434,-0.014427798693787979,-0.007345407922635383,-0.008149843460530182,0.016149975847647043,-0.006777983866260806,-0.008310400263804371
2025-11-08,-0.0033133404801447735,-0.001821070749753284,-0.008009208153876722,0.0007336868777270134,-0.005258950378822941,-0.004219753191079505,-0.0021663078429826083,-0.007550721251070946
2025-11-09,-0.021228818687871364,-0.012555169036371461,-0.026702649952597173,-0.002707420473520461,-0.013390040660801841,-0.023126248887750646,-0.0073409456891740535,-0.021159501046157134
2025-11-10,-0.009678619284503049,-0.007132620358955415,-0.008756513024923276,-0.006048106382261942,-0.004499993143829622,-0.004155167704213101,-0.0045396357680076,-0.006605295886386744
2025-11-11,0.0020609330179352046,0.0017288970825977351,0.005003135265959697,0.001322342668793386,0.003793500895025788,0.0032528861240210642,0.0022948500892608858,0.00554213111933462
2025-11-12,0.0015215738263102936,0.0012307200731598333,0.0026122415791773974,0.0009209766286726317,0.0019169666484153728,0.001141303904694602,0.0013051127933208372,0.0025646601122260694
2025-11-13,0.010070113887184142,0.0060765238684159,0.012500269430509435,0.0026231433135766036,0.005837459841163525,0.009470677897141847,0.003488403521644339,0.010230174442891732
2025-11-14,0.03539643839418043,0.023012675472793297,0.02213430678571482,0.013941189027086187,0.005915623671049221,0.02898673494825427,0.008788177414188584,0.010764271016015181
2025-11-15,-0.01866595541706261,-0.012687818330746992,-0.015101473584654029,-0.005406786465130153,-0.007902054364951476,-0.018969646718078575,-0.007032961637244217,-0.009090258927783704
2025-11-16,0.029708005283076558,0.02033184471839983,0.02553252525467338,0.017590537266169548,0.009223745120900056,0.023482184244832477,0.010182160633657558,0.02029505582888458
2025-11-17,0.025251555240465292,0.020035606273479004,0.013922970646809309,0.023087264411014274,0.004290809506840362,0.01838982034856603,0.010749132617133563,0.010930283416465337
2025-11-18,-0.038818852364140954,-0.031702527112294675,-0.022422033870449092,-0.029363987597139315,-0.012838228658786333,-0.031078595706516617,-0.019988341644182384,-0.014592510594790652
2025-11-19,0.01915724506194785,0.01438584339955302,0.011156353777112035,0.01093412514053993,0.0053150771537693355,0.009264667701881297,0.007887333956827216,0.004970043839702144
2025-11-20,0.03118867395887279,0.025074100303406052,0.014925137089332678,0.02055407683090693,0.008727441404053033,0.011047294742710285,0.014938666304140886,0.004275897661565698
2025-11-21,0.02805587314966438,0.01991135946569376,0.0158830235164721,0.012327936959931396,0.006041844871455004,0.019936419380724265,0.009336277640969204,0.005674263434571501
2025-11-22,0.001832250894087053,0.0016203344970642788,-0.003315272302609374,0.0008467815913106858,-0.0021741938468465252,0.0010359903310147903,7.268838589217692e-05,-0.0052844209091150104
2025-11-23,-0.027238317515010213,-0.018104491158517325,-0.019545604549132532,-0.009495695318662456,-0.006832254198142315,-0.024550040062520862,-0.007742455005227031,-0.010335512935740946
2025-11-24,-0.028382883397925406,-0.02023982971968588,-0.019262012324145376,-0.014555840368255302,-0.0075645464310716256,-0.013335342915174875,-0.010118127065437986,-0.009736178657809062
2025-11-25,0.0017106910496075447,0.0009905340400918508,0.0007649109643043327,0.00031777115159759006,-0.0001139810350965541,-0.00021021805289914267,0.00010821965961119313,-0.00028947769435056663
2025-11-26,-0.012180368996601666,-0.007768950302050264,-0.011791802144354768,-0.002090440370430491,-0.005987671619728914,-0.004999718674867833,-0.00421094812848545,-0.006444468767782101
2025-11-27,-0.0014919034987414949,-0.0018064651148554422,-0.0012773624072519108,-5.4613648245105395e-05,-0.0029847476776587584,-0.002807288501806709,-0.002446848298358176,-0.0004714446662157811
2025-11-28,0.0030785960055870858,0.0027480515030988127,0.0008181114475239225,0.00043349680260140744,0.0020158565062226327,0.0017672258048854392,0.0022598358731439547,-0.0013302860617413798
2025-11-29,-9.327198991235209e-05,-0.0002204159319180249,-7.110805616492098e-05,9.305735057218989e-05,-0.00051990174658861,-0.0005221843834378876,-0.00041407408959798653,2.5822839442938014e-05
2025-11-30,0.00208903966188743,0.001379964734338701,0.0025704166391252374,0.0005845196021392329,0.0014422128474088033,0.0011759791716619962,0.00094016810029514,0.0019403406824616254
2025-12-01,0.008757462819663787,0.02170048202895922,0.001973532715186462,0.006506937133864764,0.012519067040951848,0.01232055594707219,0.024686830110615128,-0.0034960466858520835
2025-12-02,-0.054065330096171406,-0.041417997151442856,-0.040290000583949874,-0.02321267812543768,-0.02296855625541585,-0.04037259605533831,-0.032430244553356635,-0.014024357291205174
2025-12-03,0.0002532104045998114,0.0021521185394119255,-0.0010656339619982656,0.00023758750139731108,0.0004070675184455429,0.0004921505803342633,0.0024655525565771184,-0.002108227390013624
2025-12-04,-0.0008758280073934648,-0.0021356906199766377,-0.00017450404189169567,-0.0018589868923310166,-0.0014077869474811867,-0.0008388367673797206,-0.0024459670760678493,-0.00016872625610684025
2025-12-05,0.011230421748869124,0.014637766033722846,0.012851401667259819,0.0028355204126649797,0.01528920124235184,0.01724800012013172,0.01610585222404351,0.011665714202374706
2025-12-06,-0.0015556540602358958,-0.0012014787629297799,-0.0018671355776507942,-0.0005665912280868327,-0.0014255630456287802,-0.0018750083117318446,-0.0011193592970222778,-0.0016653103726286087
2025-12-07,-0.0010565894284466448,0.000195946207023707,-0.005872356883041513,0.0007868422938193608,-0.0059160471052643005,-0.004319698857567881,-0.0007861020267071537,-0.010360779909062246
2025-12-08,-0.0026183925132294127,-0.006432224631273576,-0.0023994079125896585,-0.001082679162956868,-0.005951377045251003,-0.00534189973229141,-0.0077783616026068005,-0.002466308530548168
2025-12-09,-0.012706093916115465,-0.016387578431890017,-0.006994803412964272,-0.007366275604039958,-0.009296862371460728,-0.011336918424297345,-0.016197819354912005,-0.000709020642241753
2025-12-10,0.0008709613152531757,0.004597441778009627,-0.0012385751593416655,0.0006659111188393473,0.001987131846616201,0.0015561202361108176,0.005422179030127206,-0.002521527581047188
2025-12-11,-0.002830480830260167,-0.0032534407975910546,-0.002819930029886244,-0.001989841979391063,-0.0022678354620114475,-0.004041583333634888,-0.0031364018675533816,-0.0014126421741714767
